co2_conc,h2o_conc,temperature_c,pressure_kpa,signal_strength,date_time,start_time,file_name,site,elevation,aspect,plot,day_night,measurement,redo,plot_id,par,f_fit,f_slope,f_time,f_rsq,f_rsq_adj,f_pval,f_segment_id,corrected_for_water_vapor,f_cut
418.03,19.7598,21.6405,72.9756,98.911,2023-12-08T15:10:19Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,546.67,417.543488414364,-0.0291238145496931,8,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.66,19.7843,21.6383,72.9816,98.8897,2023-12-08T15:10:20Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,867.36,417.514951064659,-0.0291238145496931,9,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.9,19.8442,21.6375,72.9805,98.8883,2023-12-08T15:10:21Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,1097.2,417.486413714954,-0.0291238145496931,10,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.836,19.8904,21.6372,72.9716,98.8923,2023-12-08T15:10:22Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,1131.9,417.457876365248,-0.0291238145496931,11,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.634,19.9412,21.6378,72.9702,98.9021,2023-12-08T15:10:23Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,1061.7,417.429339015543,-0.0291238145496931,12,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.974,19.9701,21.639,72.9715,98.9012,2023-12-08T15:10:24Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,943.06,417.400801665838,-0.0291238145496931,13,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.3,20.0179,21.6397,72.9796,98.8987,2023-12-08T15:10:25Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,846.3,417.372264316133,-0.0291238145496931,14,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.401,20.0623,21.6405,72.9699,98.9071,2023-12-08T15:10:26Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,813.39,417.343726966427,-0.0291238145496931,15,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.376,20.085,21.6414,72.9762,98.9128,2023-12-08T15:10:27Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,771.48,417.315189616722,-0.0291238145496931,16,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.149,20.1764,21.6426,72.9769,98.9252,2023-12-08T15:10:28Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,699.31,417.286652267017,-0.0291238145496931,17,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.932,20.3705,21.6431,72.975,98.9208,2023-12-08T15:10:29Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,587.99,417.258114917311,-0.0291238145496931,18,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.947,20.2562,21.6444,72.9808,98.9167,2023-12-08T15:10:30Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,578.07,417.229577567606,-0.0291238145496931,19,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.927,20.2382,21.6458,72.9765,98.9153,2023-12-08T15:10:31Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,644.22,417.201040217901,-0.0291238145496931,20,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.344,20.2917,21.6484,72.9742,98.9148,2023-12-08T15:10:32Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,669.44,417.172502868195,-0.0291238145496931,21,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.096,20.4477,21.6504,72.9775,98.9214,2023-12-08T15:10:33Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,682.93,417.14396551849,-0.0291238145496931,22,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.682,20.4221,21.6527,72.9793,98.93,2023-12-08T15:10:34Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,628.84,417.115428168785,-0.0291238145496931,23,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.978,20.4162,21.6553,72.9758,98.919,2023-12-08T15:10:35Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,579.31,417.086890819079,-0.0291238145496931,24,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.281,20.4583,21.6585,72.9818,98.9134,2023-12-08T15:10:36Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,730.84,417.058353469374,-0.0291238145496931,25,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.128,20.5297,21.6622,72.9753,98.8994,2023-12-08T15:10:37Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,892.68,417.029816119669,-0.0291238145496931,26,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
415.921,20.7052,21.6638,72.9754,98.9043,2023-12-08T15:10:38Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,938,417.001278769963,-0.0291238145496931,27,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.972,20.5873,21.6695,72.9804,98.8975,2023-12-08T15:10:39Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,917.78,416.972741420258,-0.0291238145496931,28,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
417.056,20.6556,21.6755,72.9725,98.899,2023-12-08T15:10:40Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,922.25,416.944204070553,-0.0291238145496931,29,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.768,20.6817,21.6818,72.975,98.8958,2023-12-08T15:10:41Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,951.23,416.915666720847,-0.0291238145496931,30,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
416.331,20.7618,21.6881,72.9761,98.8877,2023-12-08T15:10:42Z,2023-12-08T15:08:41Z,5_2800_west_2_day_photo.txt,5,2800,west,2,day,photo,FALSE,2800west2,975.77,416.887129371142,-0.0291238145496931,31,0.453187143470271,0.434331527727867,3.3260774016758e-05,segment_3,TRUE,keep
403.41,14.9006,19.4909,72.976,98.9612,2023-12-08T14:52:31Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,973.87,401.965739959617,-0.0738298953792837,1,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
403.471,14.8632,19.5271,72.9709,98.9635,2023-12-08T14:52:32Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,967.17,401.893206413989,-0.0738298953792837,2,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
402.99,15.0592,19.5632,72.976,98.9604,2023-12-08T14:52:33Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,965.44,401.820672868362,-0.0738298953792837,3,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
403.029,15.1131,19.5992,72.9743,98.9594,2023-12-08T14:52:34Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,982.64,401.748139322734,-0.0738298953792837,4,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
402.771,15.3313,19.6351,72.975,98.9587,2023-12-08T14:52:35Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,975.97,401.675605777107,-0.0738298953792837,5,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
402.422,15.5164,19.67,72.9768,98.9394,2023-12-08T14:52:36Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,985.57,401.603072231479,-0.0738298953792837,6,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
402.507,15.5601,19.7029,72.9731,98.9432,2023-12-08T14:52:37Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,984.69,401.530538685851,-0.0738298953792837,7,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
402.102,15.7032,19.7371,72.971,98.934,2023-12-08T14:52:38Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,991.16,401.458005140224,-0.0738298953792837,8,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.901,15.7516,19.7697,72.9708,98.9352,2023-12-08T14:52:39Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,983.12,401.385471594596,-0.0738298953792837,9,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.803,16.0235,19.8063,72.9753,98.9386,2023-12-08T14:52:40Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,978.83,401.312938048969,-0.0738298953792837,10,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.369,16.0948,19.8407,72.9783,98.9346,2023-12-08T14:52:41Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,973.67,401.240404503341,-0.0738298953792837,11,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.739,16.1006,19.8748,72.9755,98.9252,2023-12-08T14:52:42Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,979.37,401.167870957713,-0.0738298953792837,12,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.151,16.2586,19.9057,72.9766,98.9351,2023-12-08T14:52:43Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,982.69,401.095337412086,-0.0738298953792837,13,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.101,16.3154,19.9389,72.9739,98.9278,2023-12-08T14:52:44Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,983.27,401.022803866458,-0.0738298953792837,14,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.725,16.5114,19.9703,72.9751,98.9323,2023-12-08T14:52:45Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,982.77,400.950270320831,-0.0738298953792837,15,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.071,16.5956,20.0027,72.974,98.9287,2023-12-08T14:52:46Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,984.44,400.877736775203,-0.0738298953792837,16,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.013,16.6964,20.036,72.9763,98.933,2023-12-08T14:52:47Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,986.53,400.805203229575,-0.0738298953792837,17,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
401.167,16.9592,20.0657,72.9745,98.9265,2023-12-08T14:52:48Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,983.73,400.732669683948,-0.0738298953792837,18,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.601,16.9641,20.0984,72.9769,98.9265,2023-12-08T14:52:49Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,978,400.66013613832,-0.0738298953792837,19,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.498,17.0779,20.1289,72.9691,98.9211,2023-12-08T14:52:50Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,977.9,400.587602592693,-0.0738298953792837,20,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.674,17.1822,20.1638,72.9737,98.9204,2023-12-08T14:52:51Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,977.83,400.515069047065,-0.0738298953792837,21,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.315,17.2845,20.1981,72.9789,98.9227,2023-12-08T14:52:52Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,974.38,400.442535501437,-0.0738298953792837,22,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.098,17.3997,20.231,72.9675,98.9192,2023-12-08T14:52:53Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,973.78,400.37000195581,-0.0738298953792837,23,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.382,17.5025,20.2621,72.9681,98.9235,2023-12-08T14:52:54Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,980.58,400.297468410182,-0.0738298953792837,24,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.415,17.6134,20.2958,72.979,98.9171,2023-12-08T14:52:55Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,975.07,400.224934864555,-0.0738298953792837,25,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.89,17.6842,20.3262,72.9736,98.9233,2023-12-08T14:52:56Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,980.8,400.152401318927,-0.0738298953792837,26,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.732,17.8,20.3581,72.98,98.922,2023-12-08T14:52:57Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,976.06,400.079867773299,-0.0738298953792837,27,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
400.16,17.9123,20.3868,72.973,98.9198,2023-12-08T14:52:58Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,977.86,400.007334227672,-0.0738298953792837,28,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.614,18.0172,20.4155,72.9693,98.913,2023-12-08T14:52:59Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,985.11,399.934800682044,-0.0738298953792837,29,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.461,18.0832,20.4439,72.9756,98.9142,2023-12-08T14:53:00Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,977.26,399.862267136417,-0.0738298953792837,30,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.853,18.3436,20.4673,72.9813,98.9174,2023-12-08T14:53:01Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,977.61,399.789733590789,-0.0738298953792837,31,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.239,18.2752,20.4923,72.975,98.9165,2023-12-08T14:53:02Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,976.48,399.717200045161,-0.0738298953792837,32,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.462,18.3577,20.5179,72.9725,98.9157,2023-12-08T14:53:03Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,971.3,399.644666499534,-0.0738298953792837,33,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.522,18.4614,20.542,72.9736,98.9073,2023-12-08T14:53:04Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,967.57,399.572132953906,-0.0738298953792837,34,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.266,18.6631,20.5676,72.9736,98.9058,2023-12-08T14:53:05Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,967.13,399.499599408279,-0.0738298953792837,35,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.313,18.7358,20.592,72.9717,98.9183,2023-12-08T14:53:06Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,966.12,399.427065862651,-0.0738298953792837,36,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.608,18.88,20.6158,72.9726,98.9033,2023-12-08T14:53:07Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,962.25,399.354532317023,-0.0738298953792837,37,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
399.21,19.06,20.6429,72.9712,98.9127,2023-12-08T14:53:08Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,968.45,399.281998771396,-0.0738298953792837,38,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.925,19.1528,20.6668,72.976,98.8997,2023-12-08T14:53:09Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,964.96,399.209465225768,-0.0738298953792837,39,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
398.281,19.4308,20.6916,72.9708,98.8999,2023-12-08T14:53:10Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,979.57,399.136931680141,-0.0738298953792837,40,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
398.676,19.2976,20.7188,72.9726,98.9002,2023-12-08T14:53:11Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,965.91,399.064398134513,-0.0738298953792837,41,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.945,19.4803,20.7439,72.9742,98.8971,2023-12-08T14:53:12Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,971.2,398.991864588885,-0.0738298953792837,42,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
398.488,19.4586,20.7699,72.975,98.9012,2023-12-08T14:53:13Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,952.72,398.919331043258,-0.0738298953792837,43,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.849,19.5302,20.7961,72.9759,98.897,2023-12-08T14:53:14Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,962.6,398.84679749763,-0.0738298953792837,44,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.237,19.7057,20.8211,72.9759,98.8933,2023-12-08T14:53:15Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,958.15,398.774263952002,-0.0738298953792837,45,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.869,19.7664,20.8504,72.9735,98.8985,2023-12-08T14:53:16Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,977.73,398.701730406375,-0.0738298953792837,46,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.791,19.9172,20.8774,72.9699,98.8977,2023-12-08T14:53:17Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,967.56,398.629196860747,-0.0738298953792837,47,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.842,19.9786,20.9059,72.9682,98.9161,2023-12-08T14:53:18Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,964.56,398.55666331512,-0.0738298953792837,48,0.913536873983435,0.911697233004359,1.25288173134831e-26,segment_1,TRUE,keep
397.143,20.0011,20.9338,72.9693,98.9047,2023-12-08T14:53:19Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,966.97,396.321557681861,-0.0166190725416636,1,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.621,20.1495,20.9582,72.9664,98.9043,2023-12-08T14:53:20Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,964.6,396.305320331865,-0.0166190725416636,2,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.497,20.2214,20.984,72.9764,98.9052,2023-12-08T14:53:21Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,960.98,396.289082981869,-0.0166190725416636,3,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.269,20.3261,21.0077,72.9714,98.9048,2023-12-08T14:53:22Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,963.7,396.272845631873,-0.0166190725416636,4,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.198,20.4144,21.0312,72.9637,98.9069,2023-12-08T14:53:23Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,967.95,396.256608281877,-0.0166190725416636,5,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.581,20.441,21.0569,72.9742,98.9049,2023-12-08T14:53:24Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,960.93,396.24037093188,-0.0166190725416636,6,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.525,20.5862,21.0797,72.9662,98.9015,2023-12-08T14:53:25Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,957.07,396.224133581884,-0.0166190725416636,7,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.189,20.8838,21.0981,72.9696,98.9033,2023-12-08T14:53:26Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,969.71,396.207896231888,-0.0166190725416636,8,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.111,20.9592,21.1179,72.9722,98.8988,2023-12-08T14:53:27Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,979.77,396.191658881892,-0.0166190725416636,9,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
396.909,21.0652,21.1379,72.9656,98.8936,2023-12-08T14:53:28Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,969.4,396.175421531896,-0.0166190725416636,10,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
396.545,21.0679,21.1583,72.9742,98.8952,2023-12-08T14:53:29Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,976.06,396.1591841819,-0.0166190725416636,11,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
396.775,21.0751,21.1768,72.9715,98.9035,2023-12-08T14:53:30Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,980.48,396.142946831904,-0.0166190725416636,12,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
397.148,21.2192,21.1984,72.9693,98.894,2023-12-08T14:53:31Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,959.7,396.126709481908,-0.0166190725416636,13,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
396.498,21.2716,21.2207,72.973,98.9002,2023-12-08T14:53:32Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,968.4,396.110472131911,-0.0166190725416636,14,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
396.445,21.3597,21.2412,72.9754,98.8929,2023-12-08T14:53:33Z,2023-12-08T14:52:24Z,5_2800_west_1_day_photo.txt,5,2800,west,1,day,photo,FALSE,2800west1,967.84,396.094234781915,-0.0166190725416636,15,0.451486358268894,0.442915832616845,6.5488153447177e-10,segment_2,TRUE,keep
